Date,Plant_ID,Production_Volume,Defect_Rate,CO2_Emissions_kg,Delivery_OnTime_%,Customer_NPS,Inventory_Level
2024-04-18,PLT009,3064,2.74,5775,83.26,38,4358
2024-04-19,PLT009,1527,1.47,3207,99.28,13,6286
2024-04-20,PLT009,1648,2.04,3864,91.11,59,5765
2024-04-21,PLT009,1004,1.95,1731,90.51,34,4804
2024-04-22,PLT009,3442,0.6,3312,96.96,49,18067
2024-04-23,PLT009,945,1.33,3112,92.81,41,9649
2024-04-24,PLT009,2254,0.36,5926,81.49,84,6730
2024-04-25,PLT009,2139,0.65,4496,90.13,46,9991
2024-04-26,PLT009,1881,2.9,1747,95.61,19,16956
2024-04-27,PLT009,1859,2.95,5878,94.0,47,18539
2024-04-28,PLT009,2415,2.87,3579,99.42,70,11825
2024-04-29,PLT009,2736,2.63,5241,80.5,36,16254
2024-04-30,PLT009,3396,2.84,5976,85.22,90,4142
2024-05-01,PLT009,3483,2.45,1562,90.98,16,14426
2024-05-02,PLT009,3458,2.44,5723,92.39,82,15751
2024-05-03,PLT009,2381,2.44,3051,85.49,18,14361
2024-05-04,PLT009,2459,1.94,4505,96.54,68,15613
2024-05-05,PLT009,3487,1.46,4822,83.29,45,13315
2024-05-06,PLT009,2407,2.64,1794,80.02,39,4283
2024-05-07,PLT009,2963,1.26,5774,99.05,28,11092
2024-05-08,PLT009,2900,2.04,5824,87.83,50,18862
2024-05-09,PLT009,3190,1.69,2382,99.15,64,4383
2024-05-10,PLT009,2873,1.19,1893,85.56,93,5578
2024-05-11,PLT009,1811,3.42,4239,81.27,15,16064
2024-05-12,PLT009,2194,1.13,4967,95.45,31,6945
2024-05-13,PLT009,2702,1.29,5667,96.72,79,16474
2024-05-14,PLT009,2653,0.82,5913,89.84,33,19367
2024-05-15,PLT009,1014,2.93,5470,81.48,71,4623
2024-05-16,PLT009,2503,2.18,5974,93.08,51,4544
2024-05-17,PLT009,2222,2.26,5731,83.64,31,11586
2024-05-18,PLT009,2760,2.93,4277,96.99,91,4913
2024-05-19,PLT009,3344,1.4,5192,85.48,25,14329
2024-05-20,PLT009,3341,0.92,2901,96.95,22,6543
2024-05-21,PLT009,1998,0.93,2405,88.54,46,15924
2024-05-22,PLT009,1877,2.64,2029,91.93,61,17247
2024-05-23,PLT009,2405,2.27,5221,95.79,33,16187
2024-05-24,PLT009,2026,0.96,1886,80.81,92,5747
2024-05-25,PLT009,1196,0.76,4121,96.42,93,6163
2024-05-26,PLT009,3125,0.69,2072,82.77,26,19020
2024-05-27,PLT009,3262,2.31,2143,87.17,25,13235
2024-05-28,PLT009,1962,0.3,5571,89.46,10,14371
2024-05-29,PLT009,1158,0.36,2792,97.91,94,13507
2024-05-30,PLT009,2954,1.55,5095,80.45,10,18325
2024-05-31,PLT009,2996,2.51,3985,91.18,39,5377
2024-06-01,PLT009,3108,2.52,2054,92.85,93,15500
2024-06-02,PLT009,2792,1.68,3658,86.33,33,9708
2024-06-03,PLT009,1075,2.51,4893,85.81,55,12414
2024-06-04,PLT009,1900,1.97,4074,89.81,11,8531
2024-06-05,PLT009,2818,3.43,3724,83.74,24,17949
2024-06-06,PLT009,3402,0.82,5109,89.36,38,19398
2024-06-07,PLT009,2567,2.22,3488,95.3,71,16614
2024-06-08,PLT009,1175,1.87,2443,96.91,22,17520
2024-06-09,PLT009,3445,0.92,2493,87.7,92,6153
2024-06-10,PLT009,1575,2.7,4959,92.35,74,6699
2024-06-11,PLT009,2723,1.18,2621,80.0,54,7320
2024-06-12,PLT009,1951,1.52,4946,91.01,56,4566
2024-06-13,PLT009,2256,1.5,5765,99.5,25,6042
2024-06-14,PLT009,3003,1.08,1555,86.25,12,12821
2024-06-15,PLT009,1446,1.68,3256,91.9,79,6735
2024-06-16,PLT009,2035,1.81,2157,95.25,14,9473
2024-06-17,PLT009,2983,2.68,1759,92.18,35,14709
2024-06-18,PLT009,2940,2.75,4109,88.37,24,4724
2024-06-19,PLT009,1338,0.81,5409,83.05,82,16552
2024-06-20,PLT009,2652,2.2,1903,89.27,64,11819
2024-06-21,PLT009,2515,3.17,2294,85.9,31,8048
2024-06-22,PLT009,2749,0.65,3061,93.92,46,17775
2024-06-23,PLT009,2500,1.81,2683,88.84,94,10980
2024-06-24,PLT009,2563,2.7,4141,97.0,38,6898
2024-06-25,PLT009,1206,2.26,4164,83.87,35,5464
2024-06-26,PLT009,1518,0.62,5107,88.35,79,13499
2024-06-27,PLT009,2032,1.57,3457,91.15,20,19120
2024-06-28,PLT009,2295,1.92,3593,82.52,29,18869
2024-06-29,PLT009,3304,3.49,3252,91.76,93,14146
2024-06-30,PLT009,3128,0.87,5062,85.82,79,18704
2024-07-01,PLT009,2279,3.44,3194,84.59,42,16986
2024-07-02,PLT009,2599,1.5,2355,82.84,39,18030
2024-07-03,PLT009,3015,0.94,2795,87.0,59,9614
2024-07-04,PLT009,3239,1.63,5121,98.58,43,11089
2024-07-05,PLT009,1080,2.26,5706,80.62,14,4153
2024-07-06,PLT009,3381,0.98,2538,97.04,89,10763
2024-07-07,PLT009,2387,1.23,5870,87.95,21,10459
2024-07-08,PLT009,1813,3.03,4947,91.23,85,17611
2024-07-09,PLT009,2457,3.5,4932,90.26,84,15703
2024-07-10,PLT009,3013,1.32,5248,98.51,61,8066
2024-07-11,PLT009,1944,0.78,3741,95.4,60,4810
2024-07-12,PLT009,2535,2.84,5030,99.7,30,4150
2024-07-13,PLT009,3331,2.22,3463,95.89,80,12137
2024-07-14,PLT009,2538,0.62,4515,85.92,67,19765
2024-07-15,PLT009,2482,3.33,5067,99.26,73,14414
2024-07-16,PLT009,2986,0.55,5370,99.67,15,13270
2024-07-17,PLT009,2208,2.3,2984,82.46,58,4778
2024-07-18,PLT009,1721,1.66,5734,98.02,81,17622
2024-07-19,PLT009,1501,2.08,3839,93.28,46,8249
2024-07-20,PLT009,2520,0.98,1834,98.44,19,7968
2024-07-21,PLT009,1684,2.5,3358,98.31,89,11667
2024-07-22,PLT009,2111,3.37,2707,97.83,75,18307
2024-07-23,PLT009,1570,1.77,2424,97.71,65,8596
2024-07-24,PLT009,2166,1.97,4445,82.35,92,11357
2024-07-25,PLT009,1996,1.07,5939,82.87,80,6553
2024-07-26,PLT009,3426,3.15,5085,82.36,75,16436
2024-07-27,PLT009,2897,3.41,5856,81.82,54,8103
2024-07-28,PLT009,1000,2.82,5527,87.07,77,17971
2024-07-29,PLT009,3461,2.04,5764,93.68,73,9804
2024-07-30,PLT009,2679,3.36,5795,87.09,25,16880
2024-07-31,PLT009,1075,0.79,5342,94.41,19,18926
2024-08-01,PLT009,1137,1.83,3898,96.41,30,8564
2024-08-02,PLT009,2022,2.02,1527,93.32,21,10464
2024-08-03,PLT009,2877,1.87,5450,89.3,22,10715
2024-08-04,PLT009,3442,2.87,3398,85.91,90,16738
2024-08-05,PLT009,2903,2.45,3927,82.49,91,7678
2024-08-06,PLT009,2437,0.71,3125,89.87,19,18135
2024-08-07,PLT009,1654,1.41,4075,94.39,22,16415
2024-08-08,PLT009,3158,1.39,3536,90.96,43,7705
2024-08-09,PLT009,2046,2.11,2810,94.43,68,7358
2024-08-10,PLT009,2311,1.23,4855,86.7,58,13044
2024-08-11,PLT009,1039,0.68,5220,81.34,15,8182
2024-08-12,PLT009,1440,2.39,3774,95.42,21,7965
2024-08-13,PLT009,2314,3.02,3574,84.39,38,9200
2024-08-14,PLT009,1169,3.28,1588,92.33,86,8629
2024-08-15,PLT009,1935,3.41,5304,96.09,35,15515
2024-08-16,PLT009,2790,2.8,1621,82.78,77,10333
2024-08-17,PLT009,1405,0.75,1532,91.97,88,17111
2024-08-18,PLT009,2029,3.03,2195,93.79,25,11765
2024-08-19,PLT009,2979,1.58,5341,94.93,62,9603
2024-08-20,PLT009,2772,2.64,2024,82.95,28,8474
2024-08-21,PLT009,1992,2.0,1746,96.5,56,12647
2024-08-22,PLT009,1712,2.95,5426,81.88,41,18190
2024-08-23,PLT009,1261,1.66,4601,90.39,79,11175
2024-08-24,PLT009,2356,0.5,3596,88.87,79,16605
2024-08-25,PLT009,1828,2.08,3462,84.44,70,18669
2024-08-26,PLT009,999,0.85,4459,86.04,14,4229
2024-08-27,PLT009,2581,3.39,3727,83.29,68,10807
2024-08-28,PLT009,2956,1.99,2893,88.51,11,16795
2024-08-29,PLT009,1952,2.07,3407,80.71,11,17077
2024-08-30,PLT009,3409,3.2,3523,97.78,12,17838
2024-08-31,PLT009,1820,2.3,3978,83.27,79,9594
2024-09-01,PLT009,3337,1.27,5959,97.72,52,9019
2024-09-02,PLT009,1531,1.25,2481,97.27,14,7477
2024-09-03,PLT009,1581,1.91,4723,89.03,59,7358
2024-09-04,PLT009,3104,3.07,1726,89.95,19,19304
2024-09-05,PLT009,3282,2.84,2766,86.04,36,4759
2024-09-06,PLT009,3207,3.38,3557,99.94,33,13982
2024-09-07,PLT009,3029,0.53,3751,93.42,31,16733
2024-09-08,PLT009,1653,1.16,4441,99.04,12,5366
2024-09-09,PLT009,2364,0.56,1656,88.3,25,12516
2024-09-10,PLT009,1619,2.7,3573,97.66,39,4876
2024-09-11,PLT009,974,0.75,5563,88.96,52,4166
2024-09-12,PLT009,2193,0.62,2260,97.34,13,7664
2024-09-13,PLT009,2822,2.1,2273,82.62,49,11463
2024-09-14,PLT009,961,1.62,3052,92.74,25,12772
2024-09-15,PLT009,1773,2.59,2457,93.57,81,11350
2024-09-16,PLT009,1219,1.86,1753,93.12,25,17126
2024-09-17,PLT009,3049,1.66,3069,88.94,75,9695
2024-09-18,PLT009,2352,1.66,4718,93.68,64,13991
2024-09-19,PLT009,1773,3.09,5713,84.79,29,18150
2024-09-20,PLT009,2645,1.56,4736,91.92,60,13301
2024-09-21,PLT009,3202,1.37,2307,91.08,93,15819
2024-09-22,PLT009,2455,1.38,3281,86.37,93,15045
2024-09-23,PLT009,1011,0.93,2721,95.58,92,12052
2024-09-24,PLT009,1360,3.05,5163,81.62,66,13364
2024-09-25,PLT009,1786,0.77,4700,83.43,60,12963
2024-09-26,PLT009,2015,3.21,2379,89.42,27,4927
2024-09-27,PLT009,1975,1.21,1500,97.83,86,15100
2024-09-28,PLT009,1419,3.18,1666,91.5,90,17243
2024-09-29,PLT009,1711,2.83,3563,96.84,68,18394
2024-09-30,PLT009,3183,2.16,4204,90.35,37,12797
2024-10-01,PLT009,2824,2.44,1611,95.71,78,16098
2024-10-02,PLT009,2504,1.34,4939,86.52,37,8100
2024-10-03,PLT009,1826,2.14,2625,96.3,93,8094
2024-10-04,PLT009,1456,1.24,4141,88.03,94,18418
2024-10-05,PLT009,3181,1.59,2929,91.18,22,10983
2024-10-06,PLT009,1955,2.75,3543,83.52,15,19742
2024-10-07,PLT009,1478,1.08,3134,98.41,38,18884
2024-10-08,PLT009,1441,2.98,2170,94.03,18,17790
2024-10-09,PLT009,3061,1.5,4611,97.18,38,11194
2024-10-10,PLT009,3151,2.0,3190,84.16,47,18860
2024-10-11,PLT009,1952,3.31,5457,81.35,74,13193
2024-10-12,PLT009,1373,2.48,2464,86.74,65,7973
2024-10-13,PLT009,3200,2.37,1780,90.33,39,11744
2024-10-14,PLT009,1804,2.58,5946,96.05,68,4413
2024-10-15,PLT009,2845,3.24,3466,87.95,67,17002
2024-10-16,PLT009,1285,1.1,4308,85.4,19,18515
2024-10-17,PLT009,961,2.26,3464,87.45,30,9928
2024-10-18,PLT009,1414,1.58,4890,94.07,65,6014
2024-10-19,PLT009,1329,0.34,2322,86.72,35,13679
2024-10-20,PLT009,1479,0.7,2937,99.58,24,12974
2024-10-21,PLT009,2460,1.34,3561,83.5,90,19236
2024-10-22,PLT009,2064,2.11,5365,95.06,44,12718
2024-10-23,PLT009,2223,3.12,5794,91.78,24,4000
2024-10-24,PLT009,3258,2.83,5536,84.66,84,12462
2024-10-25,PLT009,1370,2.07,2964,95.07,15,6531
2024-10-26,PLT009,2316,0.54,1577,88.95,37,19291
2024-10-27,PLT009,2565,1.21,3659,93.65,72,5071
2024-10-28,PLT009,2368,1.47,4687,93.25,38,12885
2024-10-29,PLT009,1708,2.29,2665,82.21,57,18310
2024-10-30,PLT009,1071,0.51,2289,96.8,72,19542
2024-10-31,PLT009,930,2.0,3063,93.63,67,6887
2024-11-01,PLT009,946,3.18,2822,95.61,30,10516
2024-11-02,PLT009,1029,2.56,3002,88.96,85,18874
2024-11-03,PLT009,3299,2.85,2991,83.9,31,15770
2024-11-04,PLT009,1877,2.48,3159,86.52,36,11905
2024-11-05,PLT009,2545,0.96,2815,98.03,94,19005
2024-11-06,PLT009,2504,0.65,4562,98.76,88,5995
2024-11-07,PLT009,957,2.95,1624,89.64,66,7577
2024-11-08,PLT009,2029,2.53,4562,85.98,91,18907
2024-11-09,PLT009,2253,2.14,2018,94.61,19,10209
2024-11-10,PLT009,1667,0.91,3570,95.32,31,5709
2024-11-11,PLT009,1582,2.23,5757,96.31,53,18322
2024-11-12,PLT009,2908,0.4,4176,80.62,93,6099
2024-11-13,PLT009,3233,0.68,4053,80.19,92,10117
2024-11-14,PLT009,2690,1.3,5435,87.14,37,12661
2024-11-15,PLT009,2377,1.72,2544,83.05,59,6290
2024-11-16,PLT009,1785,0.69,3287,96.1,60,12528
2024-11-17,PLT009,1296,0.68,5035,90.66,10,11970
2024-11-18,PLT009,2438,2.62,3466,96.51,43,4755
2024-11-19,PLT009,2973,2.12,3856,83.54,44,19480
2024-11-20,PLT009,1212,2.01,3750,92.54,70,14793
2024-11-21,PLT009,3073,1.75,4987,91.6,39,13911
2024-11-22,PLT009,2488,3.42,1641,86.81,85,11212
2024-11-23,PLT009,2121,0.46,2503,90.34,87,6099
2024-11-24,PLT009,1710,0.88,3654,91.78,77,19510
2024-11-25,PLT009,3135,2.37,3514,97.79,85,4412
2024-11-26,PLT009,2932,0.74,5108,81.11,49,15804
2024-11-27,PLT009,2407,2.19,2468,96.47,74,18904
2024-11-28,PLT009,1349,2.12,5425,99.6,46,19857
2024-11-29,PLT009,3470,3.41,5458,94.64,73,15472
2024-11-30,PLT009,2794,3.13,4235,94.75,10,8103
2024-12-01,PLT009,2277,3.33,2304,84.36,24,6993
2024-12-02,PLT009,1496,0.66,2834,90.46,22,15654
2024-12-03,PLT009,3047,3.08,5484,94.12,38,4246
2024-12-04,PLT009,1515,0.71,2167,92.05,64,11562
2024-12-05,PLT009,1847,2.33,1884,87.7,54,15970
2024-12-06,PLT009,2481,2.6,4624,98.8,13,10977
2024-12-07,PLT009,1455,0.81,3108,90.28,73,11506
2024-12-08,PLT009,1177,2.32,4754,99.4,24,12603
2024-12-09,PLT009,2913,0.47,4940,91.28,57,11095
2024-12-10,PLT009,1390,1.24,4248,95.87,85,17851
2024-12-11,PLT009,1154,3.25,1512,94.84,65,17656
2024-12-12,PLT009,3328,0.85,4507,93.22,79,19178
2024-12-13,PLT009,1791,0.51,3707,80.29,24,7367
2024-12-14,PLT009,1441,1.72,5667,81.55,48,16522
2024-12-15,PLT009,2187,3.02,3645,91.63,78,6689
2024-12-16,PLT009,2533,0.55,3365,98.24,88,4587
2024-12-17,PLT009,1724,1.44,1600,92.02,69,5468
2024-12-18,PLT009,2252,3.18,5579,84.72,53,4232
2024-12-19,PLT009,1180,0.68,5876,86.4,52,10885
2024-12-20,PLT009,2198,1.29,2812,92.46,13,12011
2024-12-21,PLT009,1672,2.79,4296,91.94,86,18193
2024-12-22,PLT009,1227,2.04,1949,99.11,59,18232
2024-12-23,PLT009,3158,2.96,4939,90.58,48,11140
2024-12-24,PLT009,1822,0.66,5001,87.1,63,5886
2024-12-25,PLT009,1451,3.25,4667,90.5,32,4309
2024-12-26,PLT009,2973,3.29,1620,95.72,69,12080
2024-12-27,PLT009,2974,0.8,4937,90.81,89,13135
2024-12-28,PLT009,1601,0.41,5356,86.52,44,13099
2024-12-29,PLT009,2819,3.47,2575,86.77,63,6748
2024-12-30,PLT009,3360,1.84,5913,95.14,67,14717
2023-01-01,PLT010,1066,2.13,4222,81.33,71,19873
2023-01-02,PLT010,1068,2.27,2201,85.5,89,18671
2023-01-03,PLT010,1128,2.83,4848,83.06,57,5600
2023-01-04,PLT010,2902,2.9,5168,98.89,16,14291
2023-01-05,PLT010,1266,0.92,4765,81.8,54,4545
2023-01-06,PLT010,1427,1.06,1520,95.16,22,14540
2023-01-07,PLT010,1690,3.11,3946,92.61,62,7823
2023-01-08,PLT010,1423,2.92,3749,92.66,48,14880
2023-01-09,PLT010,1995,2.28,4013,95.27,93,7314
2023-01-10,PLT010,2568,3.48,4722,88.01,27,16643
2023-01-11,PLT010,3053,2.65,2682,88.01,31,19155
2023-01-12,PLT010,2808,0.99,3857,85.77,45,8930
2023-01-13,PLT010,2205,3.01,4051,91.96,62,9729
2023-01-14,PLT010,1032,1.63,3573,98.6,81,18923
2023-01-15,PLT010,3481,0.42,1565,98.48,12,11991
2023-01-16,PLT010,3216,1.33,5858,94.06,71,9561
2023-01-17,PLT010,2542,2.74,1971,98.12,38,17164
2023-01-18,PLT010,2788,3.37,3714,99.27,82,19066
2023-01-19,PLT010,2670,1.18,4725,95.9,17,5841
2023-01-20,PLT010,917,1.09,1842,88.16,85,5636
2023-01-21,PLT010,2677,2.1,2217,89.66,55,17430
2023-01-22,PLT010,1016,2.9,3960,98.63,65,11576
2023-01-23,PLT010,1697,2.69,5236,93.4,58,5675
2023-01-24,PLT010,3498,2.09,4755,96.41,52,17682
2023-01-25,PLT010,2611,2.32,4765,82.32,19,17024
2023-01-26,PLT010,1652,1.07,5589,83.88,22,5790
2023-01-27,PLT010,3369,1.68,4030,86.88,66,7144
2023-01-28,PLT010,2292,1.12,5132,83.76,11,15712
2023-01-29,PLT010,2997,3.13,2555,98.13,74,10967
2023-01-30,PLT010,1577,0.66,1514,84.34,89,14033
2023-01-31,PLT010,1005,2.48,4889,91.14,51,17782
2023-02-01,PLT010,1557,1.13,4814,81.71,67,4155
2023-02-02,PLT010,2846,1.82,1516,83.1,19,10914
2023-02-03,PLT010,2348,1.26,4081,84.95,72,13125
2023-02-04,PLT010,1995,1.33,3279,99.66,80,12767
2023-02-05,PLT010,1887,1.13,3449,95.94,70,13525
2023-02-06,PLT010,2708,2.71,1580,93.47,10,7107
2023-02-07,PLT010,2682,1.47,4579,98.33,35,8343
2023-02-08,PLT010,1345,2.62,2518,99.12,14,13643
2023-02-09,PLT010,2848,1.76,2279,89.07,44,9163
2023-02-10,PLT010,3017,2.05,3324,86.55,22,8548
2023-02-11,PLT010,2897,2.04,5364,86.31,36,9238
2023-02-12,PLT010,3097,3.42,3969,80.71,21,11516
2023-02-13,PLT010,1673,1.47,4013,85.59,59,10836
2023-02-14,PLT010,2461,0.96,3630,87.1,68,17196
2023-02-15,PLT010,2575,3.22,1824,80.74,40,4939
2023-02-16,PLT010,2022,0.86,4990,97.65,78,15651
2023-02-17,PLT010,2201,2.97,2176,96.96,46,13285
2023-02-18,PLT010,2486,0.78,3511,85.03,11,11090
2023-02-19,PLT010,2586,2.41,5116,96.05,80,7941
2023-02-20,PLT010,1843,0.78,4633,95.92,74,14693
2023-02-21,PLT010,1354,3.25,4204,86.7,12,8362
2023-02-22,PLT010,2027,2.11,2694,93.94,29,19066
2023-02-23,PLT010,1845,1.35,4575,85.8,11,5461
2023-02-24,PLT010,1500,0.75,2404,81.41,51,14605
2023-02-25,PLT010,1624,1.49,4404,90.1,52,15965
2023-02-26,PLT010,3180,2.56,4800,88.77,30,11935
2023-02-27,PLT010,2317,1.53,2623,82.76,54,13402
2023-02-28,PLT010,2424,1.09,5816,89.81,29,7298
2023-03-01,PLT010,1150,2.15,4557,98.99,52,4060
2023-03-02,PLT010,2444,1.64,3770,94.63,59,6215
2023-03-03,PLT010,978,0.83,4224,94.78,52,10275
2023-03-04,PLT010,1797,0.79,3758,95.15,33,16442
2023-03-05,PLT010,1680,2.56,5362,94.89,91,15023
2023-03-06,PLT010,1125,3.42,2430,80.4,93,8817
2023-03-07,PLT010,1974,1.05,5146,98.49,69,8102
2023-03-08,PLT010,2109,2.77,5857,96.6,41,16810
2023-03-09,PLT010,1957,0.58,2771,85.49,14,9831
2023-03-10,PLT010,1702,1.52,5312,91.05,11,4250
2023-03-11,PLT010,1641,1.92,2297,92.3,35,5599
2023-03-12,PLT010,3078,1.16,4634,82.64,34,19027
2023-03-13,PLT010,1603,1.99,4963,85.08,59,17951
2023-03-14,PLT010,3444,3.12,4087,80.47,48,11429
2023-03-15,PLT010,2326,3.32,1916,97.28,84,6167
2023-03-16,PLT010,3270,0.62,5633,80.5,20,10191
2023-03-17,PLT010,1514,1.17,3855,86.37,72,15332
2023-03-18,PLT010,1228,3.43,2397,81.56,77,18200
2023-03-19,PLT010,2295,1.17,1552,95.63,27,13477
2023-03-20,PLT010,2383,2.52,2105,98.5,37,19077
2023-03-21,PLT010,1032,1.11,5177,91.26,51,13979
2023-03-22,PLT010,1734,1.44,1960,82.79,69,5468
2023-03-23,PLT010,1020,0.91,2274,91.16,31,8033
2023-03-24,PLT010,2375,3.04,5530,95.41,49,5502
2023-03-25,PLT010,1864,3.12,4827,94.37,71,13446
2023-03-26,PLT010,1028,1.25,4822,94.83,12,16511
2023-03-27,PLT010,2498,2.94,4194,85.58,80,10600
2023-03-28,PLT010,2976,1.45,5018,81.47,72,8814
2023-03-29,PLT010,2447,0.62,1984,82.98,29,15092
2023-03-30,PLT010,1232,2.73,5687,99.11,80,15629
2023-03-31,PLT010,2053,2.21,2687,92.27,80,9044
2023-04-01,PLT010,2216,1.18,5227,94.56,35,4027
2023-04-02,PLT010,2096,1.11,5496,97.98,50,19212
2023-04-03,PLT010,2329,3.42,4492,97.06,12,11898
2023-04-04,PLT010,1255,3.06,3209,84.37,52,13092
2023-04-05,PLT010,1038,2.89,3489,81.16,26,13040
2023-04-06,PLT010,2426,0.71,5773,98.5,93,4100
2023-04-07,PLT010,2097,2.72,5845,99.63,62,14297
2023-04-08,PLT010,928,0.99,5138,91.35,61,19383
2023-04-09,PLT010,1830,3.43,4214,97.77,42,8510
2023-04-10,PLT010,3443,0.47,5686,84.64,89,11394
2023-04-11,PLT010,1913,1.43,1838,82.22,69,7240
2023-04-12,PLT010,1727,1.67,3161,90.0,77,19848
2023-04-13,PLT010,1250,2.94,5764,96.22,65,15509
2023-04-14,PLT010,2924,2.75,5194,93.09,73,18147
2023-04-15,PLT010,1198,1.5,1669,92.75,17,18698
2023-04-16,PLT010,2643,2.11,5733,80.35,78,5488
2023-04-17,PLT010,2765,2.97,4599,86.35,42,5453
2023-04-18,PLT010,2115,0.36,4512,98.79,34,5801
2023-04-19,PLT010,2595,2.87,4110,82.69,80,16708
2023-04-20,PLT010,3011,3.33,3973,94.53,16,12084
2023-04-21,PLT010,1654,0.4,5261,95.19,68,16308
2023-04-22,PLT010,1669,0.45,4188,94.66,42,16923
2023-04-23,PLT010,2138,1.4,2790,99.79,50,15632
2023-04-24,PLT010,1733,0.58,3535,88.18,42,8559
2023-04-25,PLT010,3113,1.83,1606,93.64,38,10240
2023-04-26,PLT010,2806,2.63,4107,83.87,48,11817
2023-04-27,PLT010,2464,2.11,3685,87.99,66,5515
2023-04-28,PLT010,2118,0.93,3188,89.83,73,16113
2023-04-29,PLT010,1405,2.4,1505,84.3,75,19712
2023-04-30,PLT010,2257,2.49,2022,98.14,18,19964
2023-05-01,PLT010,2360,3.28,4843,94.32,38,15358
2023-05-02,PLT010,2316,0.77,5395,85.68,83,12215
2023-05-03,PLT010,2072,2.52,1565,82.7,37,18715
2023-05-04,PLT010,1660,3.22,4910,85.76,62,12587
2023-05-05,PLT010,1732,1.91,4481,92.46,55,5427
2023-05-06,PLT010,2328,1.46,4315,96.53,48,10085
2023-05-07,PLT010,1182,0.85,3517,90.06,85,18157
2023-05-08,PLT010,1278,3.07,3242,82.05,67,15396
2023-05-09,PLT010,1097,1.56,5009,84.99,63,18389
2023-05-10,PLT010,1455,3.26,5581,86.9,15,19651
2023-05-11,PLT010,1255,3.01,5034,92.72,54,5013
2023-05-12,PLT010,2463,1.51,4282,84.93,49,11279
2023-05-13,PLT010,1940,2.14,1862,84.68,32,16709
2023-05-14,PLT010,1278,0.39,4781,85.72,51,8226
2023-05-15,PLT010,1579,1.14,3134,91.85,47,12611
2023-05-16,PLT010,3453,2.57,2024,89.85,25,7349
2023-05-17,PLT010,2679,2.47,3222,96.83,83,19111
2023-05-18,PLT010,1798,1.43,1919,93.96,56,10076
2023-05-19,PLT010,975,2.89,5728,93.34,30,16157
2023-05-20,PLT010,1130,1.05,5364,83.09,83,11757
2023-05-21,PLT010,2639,1.78,2567,81.1,84,17062
2023-05-22,PLT010,1861,1.81,2900,90.2,30,9187
2023-05-23,PLT010,3249,1.39,2919,81.43,34,17885
2023-05-24,PLT010,3162,3.35,4633,87.28,70,13618
2023-05-25,PLT010,3016,2.53,5136,80.52,63,11018
2023-05-26,PLT010,1292,2.03,5502,83.54,69,8270
2023-05-27,PLT010,2008,1.93,2129,82.21,51,17591
2023-05-28,PLT010,1166,0.81,5916,96.02,70,12655
2023-05-29,PLT010,1992,1.49,3334,86.92,41,4389
2023-05-30,PLT010,1510,2.45,5631,81.58,62,10891
2023-05-31,PLT010,2270,3.26,3853,85.31,53,4135
2023-06-01,PLT010,1908,2.91,4555,93.66,20,6456
2023-06-02,PLT010,1861,1.26,4440,94.91,56,6271
2023-06-03,PLT010,1572,1.69,1511,82.4,69,12792
2023-06-04,PLT010,3370,0.57,3630,95.57,45,11113
2023-06-05,PLT010,2600,0.63,4603,87.41,69,12810
2023-06-06,PLT010,3062,1.8,2931,93.59,42,13768
2023-06-07,PLT010,3167,2.0,4657,93.43,51,15961
2023-06-08,PLT010,930,1.14,2934,95.87,22,10096
2023-06-09,PLT010,2266,2.36,2456,93.94,23,11355
2023-06-10,PLT010,2300,2.55,5358,80.78,67,15117
2023-06-11,PLT010,2053,1.26,5134,90.39,49,9506
2023-06-12,PLT010,1516,2.73,5403,83.32,74,12200
2023-06-13,PLT010,1438,0.96,1740,99.4,14,13395
2023-06-14,PLT010,1770,2.04,3455,85.12,39,13913
2023-06-15,PLT010,1000,2.87,3512,88.4,91,11611
2023-06-16,PLT010,2312,2.02,5565,83.93,54,12785
2023-06-17,PLT010,1840,3.21,4303,82.69,67,15952
2023-06-18,PLT010,1240,0.49,5403,92.02,48,12797
2023-06-19,PLT010,1943,2.18,2524,89.86,21,10020
2023-06-20,PLT010,937,2.1,2100,87.49,43,5469
2023-06-21,PLT010,1559,2.41,3829,81.71,23,18451
2023-06-22,PLT010,2933,2.97,4198,94.72,47,5695
2023-06-23,PLT010,2460,2.62,4526,80.12,25,18580
2023-06-24,PLT010,2556,2.83,2642,89.15,70,5306
2023-06-25,PLT010,1949,1.22,2511,92.65,68,9332
2023-06-26,PLT010,1353,1.54,2603,88.61,84,13879
2023-06-27,PLT010,2604,2.31,3146,82.52,88,9797
2023-06-28,PLT010,2246,2.07,3200,95.56,83,18786
2023-06-29,PLT010,1718,3.38,1718,86.48,76,7983
2023-06-30,PLT010,1672,0.9,5088,82.7,20,15918
2023-07-01,PLT010,912,1.42,2226,91.01,20,13240
2023-07-02,PLT010,1820,2.13,2311,80.38,25,5735
2023-07-03,PLT010,1724,3.08,3083,86.48,47,8328
2023-07-04,PLT010,3318,3.27,5537,95.01,39,17827
2023-07-05,PLT010,2214,1.38,2382,98.25,50,7359
2023-07-06,PLT010,3279,0.51,1931,91.83,10,12876
2023-07-07,PLT010,3208,1.65,5534,84.35,47,10327
2023-07-08,PLT010,2917,1.56,2447,84.4,69,18586
2023-07-09,PLT010,2128,3.46,5407,92.08,28,14530
2023-07-10,PLT010,1596,1.68,3167,88.14,68,13140
2023-07-11,PLT010,1849,1.28,4482,83.55,77,10941
2023-07-12,PLT010,3334,1.47,4039,95.75,19,15622
